Value Set Name,Code System,Code,Code Description
CT Scan,SNOMEDCT,432814005,CT of base of skull
CT Scan,SNOMEDCT,420230009,CT and aspiration of abdomen
CT Scan,SNOMEDCT,444441005,Radionuclide imaging with computed tomography attenuation correction and diagnostic study
CT Scan,SNOMEDCT,443409006,Single photon emission computed tomography with computed tomography of bone of ankle and foot
CT Scan,SNOMEDCT,711271003,CT guided lumbar puncture
CT Scan,SNOMEDCT,709586002,CT angiography of pelvic artery
CT Scan,SNOMEDCT,169069000,CT of chest
CT Scan,SNOMEDCT,425916005,CT of sinuses
CT Scan,SNOMEDCT,241562006,CT of musculoskeletal system structures
CT Scan,SNOMEDCT,303676005,CT of female pelvic organs
CT Scan,SNOMEDCT,702764000,CT of head and sinuses with contrast
CT Scan,SNOMEDCT,702505004,CT of mastoid with contrast
CT Scan,SNOMEDCT,711227002,CT cystography
CT Scan,SNOMEDCT,444399007,Radionuclide imaging with computed tomography attenuation correction and localization
CT Scan,SNOMEDCT,702487007,CT of thoracic and lumbar spine
CT Scan,SNOMEDCT,432666003,CT guided biopsy of brain
CT Scan,SNOMEDCT,702495006,Computed tomography of foot with contrast
CT Scan,SNOMEDCT,711367004,CT guided biopsy of rib
CT Scan,SNOMEDCT,709555008,CT angiography of femoral artery
CT Scan,SNOMEDCT,443629002,Positron emission tomography using rubidium 81 with computed tomography myocardial stress imaging
CT Scan,SNOMEDCT,321511000000107,CT of midfoot
CT Scan,SNOMEDCT,241525009,CT air meatogram
CT Scan,SNOMEDCT,702513003,"Computed tomography of abdomen, pelvis and lumbar spine"
CT Scan,SNOMEDCT,241543008,CT of mediastinum
CT Scan,SNOMEDCT,22059005,"Computerised tomography, bone density study"
CT Scan,SNOMEDCT,709772004,CT of coccyx with contrast
CT Scan,SNOMEDCT,439087006,CT guided percutaneous aspiration of abdomen
CT Scan,SNOMEDCT,442979007,CT guided insertion of pleural tube
CT Scan,SNOMEDCT,431668004,CT guided kyphoplasty of cervical spinal fracture
CT Scan,SNOMEDCT,712738001,CT of scapula with contrast
CT Scan,SNOMEDCT,430454008,CT guided injection of thoracic zygapophyseal joint
CT Scan,SNOMEDCT,429862006,CT of liver with contrast
CT Scan,SNOMEDCT,443396005,CT guided pneumonostomy with open drainage of abscess of lung
CT Scan,SNOMEDCT,712809006,CT angiography of lower limb
CT Scan,SNOMEDCT,443386001,Single photon emission computed tomography with computed tomography of ventilation of lung
CT Scan,SNOMEDCT,711278009,"CT of head, neck, thorax and abdomen"
CT Scan,SNOMEDCT,941701000000108,CT of craniospinal axis for radiotherapy planning
CT Scan,SNOMEDCT,241587004,CT arthrogram of knee
CT Scan,SNOMEDCT,418308006,CT and aspiration of pancreas
CT Scan,SNOMEDCT,854871000000103,CT guided therapeutic percutaneous aspiration of spinal cyst
CT Scan,SNOMEDCT,241532000,CT sialogram
CT Scan,SNOMEDCT,978841000000105,Positron emission tomography with computed tomography of brain using florbetapir (18F)
CT Scan,SNOMEDCT,241518002,CT of posterior fossa
CT Scan,SNOMEDCT,241548004,CT of thoracic aorta
CT Scan,SNOMEDCT,442992005,Percutaneous drainage of abscess of retroperitoneum using computed tomography guidance
CT Scan,SNOMEDCT,713680003,CT of rib
CT Scan,SNOMEDCT,241590005,CT myelogram of cervical region
CT Scan,SNOMEDCT,430430003,CT of adrenal gland with contrast
CT Scan,SNOMEDCT,911781000000109,CT of transplanted liver with contrast
CT Scan,SNOMEDCT,429864007,CT of thorax and abdomen with contrast
CT Scan,SNOMEDCT,811281000000105,CT sinogram of lower limb
CT Scan,SNOMEDCT,839911000000104,CT arthrography of metacarpophalangeal joint with contrast
CT Scan,SNOMEDCT,419277007,CT angiography of upper limb artery
CT Scan,SNOMEDCT,306991000,Aortic dissection protocol CT
CT Scan,SNOMEDCT,241599006,Digital slit-beam radiograph of leg length
CT Scan,SNOMEDCT,709767008,CT angiography of pelvis
CT Scan,SNOMEDCT,702522002,CT of lumbar spine and pelvis with contrast
CT Scan,SNOMEDCT,241567000,CT of forearm
CT Scan,SNOMEDCT,443215008,Single photon emission computed tomography with computed tomography cardiac stress ventriculography
CT Scan,SNOMEDCT,9988008,"Computerised tomography, oblique"
CT Scan,SNOMEDCT,444618009,"Computed tomography of head, abdomen and pelvis"
CT Scan,SNOMEDCT,440494008,Computed tomography of urinary tract with contrast
CT Scan,SNOMEDCT,241527001,CT of nasopharynx
CT Scan,SNOMEDCT,433875009,Computed tomography of internal auditory meatus with intrathecal injection of contrast
CT Scan,SNOMEDCT,303669000,CT of intrathoracic cardiovascular structures
CT Scan,SNOMEDCT,702524001,CT guided biopsy of spine
CT Scan,SNOMEDCT,429875006,CT of whole spine
CT Scan,SNOMEDCT,241538001,CT of parathyroid
CT Scan,SNOMEDCT,417973009,CT of acromioclavicular joint
CT Scan,SNOMEDCT,440210002,CT of entire aorta
CT Scan,SNOMEDCT,709700008,CT of limb with contrast
CT Scan,SNOMEDCT,418847003,CT and aspiration of thyroid
CT Scan,SNOMEDCT,430448007,CT of neck and thorax
CT Scan,SNOMEDCT,440498006,Percutaneous aspiration of thyroid using computed tomography guidance
CT Scan,SNOMEDCT,432901008,CT arthrography guided injection of facet joint of cervical spine
CT Scan,SNOMEDCT,448443000,Computed tomography angiography of abdominal artery
CT Scan,SNOMEDCT,430449004,CT arthrography guided injection of wrist
CT Scan,SNOMEDCT,429876007,CT guided injection of hip joint
CT Scan,SNOMEDCT,430433001,CT arthrography guided injection of sacroiliac joint
CT Scan,SNOMEDCT,713560007,Single photon emission computed tomography using indium 111 radiolabeled octreotide with computed tomography of pelvis
CT Scan,SNOMEDCT,303679003,CT of systems
CT Scan,SNOMEDCT,433034001,CT guided vertebroplasty of thoracic spine
CT Scan,SNOMEDCT,431613003,CT guided kyphoplasty of fracture of lumbar spine
CT Scan,SNOMEDCT,702497003,Drainage using computed tomography guidance
CT Scan,SNOMEDCT,941231000000109,CT of lumbosacral spine for radiotherapy planning
CT Scan,SNOMEDCT,241555002,CT bladder
CT Scan,SNOMEDCT,303678006,CT of regions
CT Scan,SNOMEDCT,418714002,Virtual CT colonoscopy
CT Scan,SNOMEDCT,419978008,CT of mandible
CT Scan,SNOMEDCT,941541000000102,CT of neck with contrast for radiotherapy planning
CT Scan,SNOMEDCT,702520005,CT of head and facial bones with contrast
CT Scan,SNOMEDCT,448760006,Computed tomography of head and neck and thorax and abdomen with contrast
CT Scan,SNOMEDCT,420145009,CT of calcaneum
CT Scan,SNOMEDCT,430439002,"CT of neck, thorax and abdomen"
CT Scan,SNOMEDCT,843071000000105,CT surveillance of post-endovascular aneurysm repair
CT Scan,SNOMEDCT,431826002,CT for endovascular aneurysm repair planning
CT Scan,SNOMEDCT,709546005,CT guided aspiration of kidney
CT Scan,SNOMEDCT,431946006,CT of peritoneal cavity with contrast
CT Scan,SNOMEDCT,711224009,CT of lumbosacral spine
CT Scan,SNOMEDCT,443408003,Single photon emission computed tomography with computed tomography of bone
CT Scan,SNOMEDCT,20836009,CT of posterior fossa with contrast
CT Scan,SNOMEDCT,74710000,CT of pelvis with contrast
CT Scan,SNOMEDCT,709637007,CT guided biopsy of lymph node
CT Scan,SNOMEDCT,426817008,Computerised tomography of left ankle
CT Scan,SNOMEDCT,443702003,Single photon emission computed tomography using technetium 99m thallium 201 with computed tomography of parathyroid
CT Scan,SNOMEDCT,443534009,Positron emission tomography using fluorodeoxyglucose with computed tomography myocardial rest imaging
CT Scan,SNOMEDCT,872911000000109,CT arthrography of sacroiliac joint with contrast
CT Scan,SNOMEDCT,443365001,Single photon emission computed tomography with computed tomography of bone of head and neck
CT Scan,SNOMEDCT,448431001,Gated computed tomography of heart with contrast
CT Scan,SNOMEDCT,942451000000108,CT of thorax for brachytherapy planning
CT Scan,SNOMEDCT,440330000,CT of esophagus with contrast
CT Scan,SNOMEDCT,241551006,CT of pancreas
CT Scan,SNOMEDCT,443277009,Positron emission tomography using nitrogen 13 ammonia with computed tomography electrocardiography gated myocardial rest study
CT Scan,SNOMEDCT,241564007,CT of shoulder
CT Scan,SNOMEDCT,429924009,CT of finger
CT Scan,SNOMEDCT,55501000,Computerised axial tomography of kidney
CT Scan,SNOMEDCT,444795004,CT of maxilla
CT Scan,SNOMEDCT,445712007,Computed tomography of abdomen with ethiodized oil contrast
CT Scan,SNOMEDCT,413902001,"CT of elbow, right"
CT Scan,SNOMEDCT,420199004,CT and biopsy of upper abdomen
CT Scan,SNOMEDCT,444968003,CT of abdominal aorta with contrast
CT Scan,SNOMEDCT,443594007,Single photon emission computed tomography with computed tomography of bone of upper limb
CT Scan,SNOMEDCT,941731000000102,CT of pelvis with contrast for radiotherapy planning
CT Scan,SNOMEDCT,711551006,CT of sacrococcygeal region of spine
CT Scan,SNOMEDCT,714150002,Computed tomography scanogram of spine
CT Scan,SNOMEDCT,1034681000000100,CT guided insertion of fiducial marker into kidney
CT Scan,SNOMEDCT,819791000000102,CT guided percutaneous microwave ablation of lesion of liver
CT Scan,SNOMEDCT,712855008,"CT of head, cervical and thoracic spine"
CT Scan,SNOMEDCT,443037006,Percutaneous drainage of abscess of appendix using computed tomography guidance
CT Scan,SNOMEDCT,713859006,Computed tomography of urinary tract excretory phase with contrast
CT Scan,SNOMEDCT,713561006,Single photon emission computed tomography using indium 111 radiolabeled octreotide with computed tomography of abdomen
CT Scan,SNOMEDCT,434438003,"CT of neck, thorax, abdomen and pelvis with contrast"
CT Scan,SNOMEDCT,714977007,Single photon emission computed tomography using iodine 123 meta-iodobenzylguanidine with computed tomography of thorax
CT Scan,SNOMEDCT,432731007,CT guided thoracic epidural injection
CT Scan,SNOMEDCT,702498008,Computed tomography of femur with contrast
CT Scan,SNOMEDCT,445954002,CT of colon using intravenous contrast
CT Scan,SNOMEDCT,444037004,Computed tomography with contrast for measurement of brain volume
CT Scan,SNOMEDCT,443426000,CT angiography of vascular structure of spine
CT Scan,SNOMEDCT,839871000000101,CT arthrography of elbow with contrast
CT Scan,SNOMEDCT,116152004,Spiral computed tomography scan
CT Scan,SNOMEDCT,709554007,CT angiography of hepatic artery
CT Scan,SNOMEDCT,824721000000105,CT of internal auditory meatus with air contrast
CT Scan,SNOMEDCT,76718005,CT guided aspiration of cyst
CT Scan,SNOMEDCT,942081000000105,CT of lower limb for radiotherapy planning
CT Scan,SNOMEDCT,974811000000104,"CT of head, neck, abdomen and pelvis with contrast"
CT Scan,SNOMEDCT,22400007,"Computerized tomography, 3 dimensional reconstruction"
CT Scan,SNOMEDCT,444811001,CT guided radiofrequency ablation of lesion of lung
CT Scan,SNOMEDCT,432406007,CT guided epidural injection
CT Scan,SNOMEDCT,713635004,Single photon emission computed tomography using gallium 67 with computed tomography of pelvis
CT Scan,SNOMEDCT,450506009,Computed tomography angiography of coronary artery bypass graft
CT Scan,SNOMEDCT,984261000000108,CT guided percutaneous irreversible electroporation ablation of tumour of kidney
CT Scan,SNOMEDCT,609171001,Percutaneous cryoablation of neoplasm of lung using computed tomography guidance
CT Scan,SNOMEDCT,700245000,CT guided osteoplasty
CT Scan,SNOMEDCT,713555008,CT of knee for patellofemoral maltracking
CT Scan,SNOMEDCT,241586008,CT arthrogram of hip
CT Scan,SNOMEDCT,169068008,CT of neck
CT Scan,SNOMEDCT,702485004,CT of cervical and thoracic spine
CT Scan,SNOMEDCT,443537002,Single photon emission computed tomography with computed tomography of bone of thorax
CT Scan,SNOMEDCT,431851001,CT of brachial plexus with contrast
CT Scan,SNOMEDCT,303697006,CT of lumbar region
CT Scan,SNOMEDCT,418940000,CT arthrography of intratarsal joint
CT Scan,SNOMEDCT,443536006,Single photon emission computed tomography with computed tomography of bone of pelvis
CT Scan,SNOMEDCT,702503006,Computed tomography of mandible with contrast
CT Scan,SNOMEDCT,430445005,CT guided injection of cervical spinal nerve root
CT Scan,SNOMEDCT,709698004,CT of lumbar spine and sacroiliac joint with contrast
CT Scan,SNOMEDCT,709636003,CT guided biopsy of spleen
CT Scan,SNOMEDCT,450438002,SPECT CT
CT Scan,SNOMEDCT,438307007,Percutaneous aspiration of neck using computed tomography guidance
CT Scan,SNOMEDCT,444203001,Positron emission tomography with computed tomography study for neoplasm uptake of methionine
CT Scan,SNOMEDCT,241530008,CT parotid gland
CT Scan,SNOMEDCT,451017006,Radiotherapy planning using four dimensional computed tomography
CT Scan,SNOMEDCT,432334001,CT guided radiofrequency ablation of osteoid osteoma
CT Scan,SNOMEDCT,974791000000100,CT cerebral ventriculography
CT Scan,SNOMEDCT,709697009,CT of ileal conduit
CT Scan,SNOMEDCT,430450004,CT arthrography guided injection of ankle
CT Scan,SNOMEDCT,241583000,CT arthrogram of shoulder
CT Scan,SNOMEDCT,984271000000101,CT guided percutaneous irreversible electroporation ablation of tumour of lung
CT Scan,SNOMEDCT,709655003,CT guided aspiration of peritoneum
CT Scan,SNOMEDCT,426099006,CT of cerebral vessels
CT Scan,SNOMEDCT,440514007,Computed tomography dual phase study of pancreas
CT Scan,SNOMEDCT,426005005,Cardiac computed tomography for calcium scoring
CT Scan,SNOMEDCT,702509005,CT of thyroid with contrast
CT Scan,SNOMEDCT,702517002,Computed tomography of facial bones and neck
CT Scan,SNOMEDCT,241589001,CT myelogram
CT Scan,SNOMEDCT,241571002,CT of hip
CT Scan,SNOMEDCT,443249000,Positron emission tomography with computed tomography of heart for cardiac viability using fluorodeoxyglucose
CT Scan,SNOMEDCT,363206008,CT special views and positions
CT Scan,SNOMEDCT,418458003,CT and aspiration of liver
CT Scan,SNOMEDCT,303675009,Special CT procedures of pelvic region
CT Scan,SNOMEDCT,241535003,CT of soft tissues of neck
CT Scan,SNOMEDCT,419949007,CT angiography of intracranial artery
CT Scan,SNOMEDCT,829831000000100,CT guided insertion of fiducial marker into lung
CT Scan,SNOMEDCT,448766000,Computed tomography angiography of pulmonary and abdominal and pelvic arteries
CT Scan,SNOMEDCT,444023008,Single photon emission computed tomography with computed tomography of bone of lower leg
CT Scan,SNOMEDCT,433029000,CT guided nephrostomy
CT Scan,SNOMEDCT,113105001,CT of thoracic spine with contrast
CT Scan,SNOMEDCT,712874000,CT of sinus of abdomen and pelvis with contrast
CT Scan,SNOMEDCT,430269006,CT guided ablation
CT Scan,SNOMEDCT,430444009,CT guided cervical epidural injection
CT Scan,SNOMEDCT,442958007,Incision and drainage of abscess of breast using computed tomography guidance
CT Scan,SNOMEDCT,419812000,CT and drainage of upper abdomen
CT Scan,SNOMEDCT,712792002,CT of pelvis and hip
CT Scan,SNOMEDCT,713015001,CT angiography of vascular structure of limb
CT Scan,SNOMEDCT,443561009,Single photon emission using iodine 123 meta-iodobenzylguanidine computed tomography with computed tomography of heart
CT Scan,SNOMEDCT,443367009,Single photon emission computed tomography with computed tomography using gallium
CT Scan,SNOMEDCT,430436009,CT of lower leg with contrast
CT Scan,SNOMEDCT,434312004,CT guided laser ablation of osteoid osteoma
CT Scan,SNOMEDCT,609168009,Percutaneous cryoablation of neoplasm of kidney using computed tomography guidance
CT Scan,SNOMEDCT,32962002,CT of abdomen with contrast
CT Scan,SNOMEDCT,433866007,CT guided laser ablation of lesion of liver
CT Scan,SNOMEDCT,713557000,Single photon emission computed tomography using indium 111 radiolabelled octreotide with computed tomography of neck
CT Scan,SNOMEDCT,419075009,CT and drainage of pelvis
CT Scan,SNOMEDCT,713558005,Single photon emission computed tomography using gallium 67 with computed tomography of abdomen
CT Scan,SNOMEDCT,433337000,CT guided ethanol ablation of osteoid osteoma
CT Scan,SNOMEDCT,44260000,Stereotactic excisional biopsy of intracranial lesion with computerised axial tomography
CT Scan,SNOMEDCT,439476007,Drainage of thorax using computed tomography guidance
CT Scan,SNOMEDCT,432903006,CT guided kyphoplasty of thoracic spinal fracture
CT Scan,SNOMEDCT,430341000,CT guided ablation of osteoid osteoma
CT Scan,SNOMEDCT,429930009,CT guided nerve root injection of sacral spine
CT Scan,SNOMEDCT,430453002,CT guided injection of shoulder joint
CT Scan,SNOMEDCT,712729003,CT of scaphoid
CT Scan,SNOMEDCT,709623003,CT guided injection of joint
CT Scan,SNOMEDCT,430446006,CT guided nerve root injection of thoracic spine
CT Scan,SNOMEDCT,711430006,CT guided drainage of vertebral column
CT Scan,SNOMEDCT,709634000,CT guided biopsy of prostate
CT Scan,SNOMEDCT,363023007,CT of site
CT Scan,SNOMEDCT,711309003,CT of sinus of abdomen
CT Scan,SNOMEDCT,430452007,CT of sacral spine with contrast
CT Scan,SNOMEDCT,702518007,Computed tomography of facial bones and neck with contrast
CT Scan,SNOMEDCT,762008,Computerised axial tomography of cervical spine with contrast
CT Scan,SNOMEDCT,431496002,CT guided vertebroplasty of lumbar spine
CT Scan,SNOMEDCT,26946001,CT of upper extremity with contrast
CT Scan,SNOMEDCT,713553001,Single photon emission computed tomography using gallium 67 with computed tomography of thorax
CT Scan,SNOMEDCT,429922008,CT guided injection of elbow joint
CT Scan,SNOMEDCT,11892002,"Computerized tomography, sagittal"
CT Scan,SNOMEDCT,241540006,CT of lungs
CT Scan,SNOMEDCT,303654001,Special CT procedures of the head
CT Scan,SNOMEDCT,443271005,Positron emission tomography with computed tomography fluorodeoxyglucose imaging of whole body
CT Scan,SNOMEDCT,303673002,CT of pelvic organs
CT Scan,SNOMEDCT,443300009,Positron emission tomography using fluorodeoxyglucose with computed tomography electrocardiography gated myocardial rest study
